ResNet-A-4-256 loss,ResNet-A-4-256 acc
0.4804066618955702,0.8435799381823763
0.3990045603425525,0.8685836152463016
0.3706083096490395,0.8763788792644814
0.33696692936962924,0.8885130165587244
0.3282970040532522,0.891307545236006
0.31806239548860743,0.8944697749055401
0.30048485077475956,0.8998382115104581
0.29321358734359637,0.9039564641245429
0.2856952600232607,0.9038093836803018
0.2812514656351706,0.9074863950580968
0.27391984862410895,0.9105750845800271
0.27047878238388257,0.909986762767996
0.2661178937237444,0.9115311074632111
0.2559363904078579,0.9152081187796393
0.25794402129125166,0.9137373142495613
0.24878153062678554,0.9154287395292844
0.24856908867939165,0.9168995439979956
0.2468354730597137,0.9172672451217484
0.24573774700007697,0.9176349463244013
0.24205883868627118,0.9196205323698732
0.24056836707151222,0.9194734519168654
0.2374975880593443,0.9216796587821157
0.23508060355671434,0.921164877126455
0.23816751390761323,0.9197676128842477
0.23489135057983337,0.9212384173529589
0.2319172105993974,0.9221944402975095
0.22969064720502091,0.921606118494245
0.22294490088551583,0.9250625091311616
0.2263560478547721,0.923885865568466
0.22624881285475465,0.9246212678422716
0.2264088093467382,0.9241800264131148
0.22639372149036638,0.9244006470926265
0.21727375539765145,0.9264597735048691
0.22616712641283807,0.9241064861866108
0.2258990872654078,0.9247683482865128
0.2196069165608395,0.9245477275456343
0.21874396953140574,0.924547727554401
0.22137694802025099,0.9241800264131148
0.21465216750523713,0.9269745550816296
0.21623791843665877,0.9263126930518613
0.21212030313377575,0.9280041181913175
0.2110377535725853,0.9278570377383096
0.21574111394929366,0.9254302102636811
0.21170752696284198,0.9278570378084431
0.2113944703236645,0.927930578034947
0.21121355143977993,0.9285924400033486
0.20897949064745766,0.9290336813623721
0.20988821136476293,0.9289601411972349
0.21100186521072636,0.9266803941756141
0.20601805099530648,0.9282247388708291
0.20635068900625678,0.9299897043682894
0.20497955651226457,0.9282247388708291
0.20683238611276192,0.9299161641417856
0.2101656670192705,0.9288130606828603
0.20613793831179994,0.9305044859538167
0.2056259146191159,0.9287395205264899
0.20649546843747002,0.9303574055008089
0.20533323472831191,0.9304309457273129
0.20472288315047024,0.9289601411358681
0.2044951495526687,0.9306515664068246
0.20963608558356964,0.9280041182526843
0.2057784806467414,0.9299897043682894
0.20641264996864916,0.9285924400647154
0.2050279785423774,0.9301367848212972
0.20400850072772667,0.9296220032357699
0.20283694232600738,0.9306515663454578
0.20023126656920756,0.9316811295778791
0.201772001434563,0.9307251066333284
0.19950896873357876,0.9313134284453596
0.2011600441212671,0.9307251066333284
0.2039336478632151,0.9285924400647154
0.2008115263368947,0.9301367847599306
0.20260166645747,0.928886600970731
0.20161168698502527,0.9304309457273129
0.19978367316558934,0.9307251066333284
0.2011280683344437,0.9308721870863362
0.2026584560670981,0.9303574055008089
0.20084367193427397,0.9294749227827622
0.19855430017066958,0.9326371525224297
0.19901056338064915,0.9316075893513752
0.19902290564492303,0.9310928077658479
0.19754231297951408,0.931754669804383
0.2001905674017568,0.9306515664068246
0.19705765608575945,0.9315340491248713
0.2003045687880704,0.9296955434622739
0.19878470164451517,0.9316075893513752
0.1959012254540018,0.9310192674779773
0.19647509474726454,0.9319752904838947
0.19878400325915413,0.9313134284453596
0.19851689547046106,0.9318282100308869
0.1953503486847883,0.932490072069422
0.1972476843164272,0.9324165318429181
0.19733436815555716,0.9309457273128401
0.19598599431694105,0.9318282100308869
0.19543269043699277,0.9328577732019414
0.19269625648005795,0.9334460950139727
0.19489867272079298,0.9330783938814532
0.19605973818242015,0.9322694513899102
0.19556436723651283,0.9338137961464922
0.19792377008534753,0.9310928077044812
0.19629509463481104,0.9329313134284454
0.1981621014305223,0.9327842329754376
0.19412802406842172,0.9323429916164142
0.19407384755953672,0.9335931754056137
0.19548479974673133,0.9316811295778791
0.1977983760638024,0.9306515664068246
0.19649054258974147,0.9335931754669804
0.1935374944742453,0.9333725547874687
0.19539183552292957,0.9331519340465904
0.19612002716395482,0.9325636122959259
0.19517898233011552,0.9320488307103986
0.1959575318569321,0.9321223709369025
0.19695890588341505,0.9319752904838947
0.19555012826525756,0.9314605088370007
0.1962838251116846,0.9311663479923518
0.19769029570396884,0.9325636122959259
0.19423089274822358,0.9329313134284454
0.19511810716957725,0.931754669804383
0.1932897046942591,0.9335931754056137
0.19308182239096328,0.9340344168260039
0.19815883400574258,0.9323429915550474
0.1945581880310017,0.9327106927489337
0.1918601910555594,0.9352110604500662
0.1930346500683548,0.9335931754056137
0.19717089029787604,0.9315340491248713
0.1923472807392125,0.9340344168260039
0.1923770385361898,0.933887336372996
0.19298887816614607,0.9315340491248713
0.1963447184849967,0.9321223708755357
0.19577067804973886,0.931754669804383
0.19624784652372199,0.9319017502573907
0.1918412010241719,0.9330048536549492
0.19301647228613586,0.932490072069422
0.19370304776736702,0.9327842329754376
0.19191827502960246,0.9349168995440506
0.1919878843411801,0.9334460950139727
0.19206540103153036,0.9322694513899102
0.19544088675780652,0.9310928077658479
0.19228095368453818,0.9333725547874687
0.19463271342446953,0.9319017502573907
0.19317179179915717,0.9335196352404765
0.19035498925284317,0.9342550375055155
0.19216239428856405,0.9332990145609649
0.19398729819029126,0.9326371525224297
0.1943733591867433,0.931754669804383
0.19065503764128858,0.9334460950139727
0.19019087887385397,0.934107956991141
0.19164841546611167,0.9346962788645389
0.19534226491716367,0.9313134284453596
0.19342420491370615,0.934622738638035
0.19185335400709774,0.9345491984115311
0.19482976418897532,0.9327842329140709
0.19115925480213422,0.9335196352404765
0.19265658683238757,0.9336667156934844
0.19023101029150238,0.9344021179585233
0.19012278056007517,0.9327842329754376
0.19239244033004593,0.9335196352404765
0.19121758485190182,0.9328577731405747
0.19078540764853155,0.9323429915550474
0.19229355841055393,0.9325636122345591
0.1922819531357083,0.9313869686104967
0.19734611843016361,0.9304309457273129
0.19169856636296093,0.9332254742730942
0.19101221092151602,0.9332254742730942
0.19318321743052153,0.9343285776706527
0.19439356215106404,0.9318282099695201
0.19264150694383034,0.9320488306490319
0.19439481878424414,0.9324165318429181
0.19456626000251293,0.9325636122345591
0.19139964328888392,0.9323429916164142
0.1927536843307037,0.9349168994826839
0.19248817463840065,0.9330783938200864
0.19023023149488183,0.9331519340465904
0.19175131961753708,0.9334460949526059
0.18848310079157643,0.934034416764637
0.19194833522930727,0.932637152461063
0.18855593597552306,0.9344021178971565
0.19047097833275112,0.9327842329140709
0.1939072897327632,0.9344021178971565
0.19444965395174021,0.934107956991141
0.1921542132721787,0.9327842329754376
0.1932723701064868,0.9324165318429181
0.19119904719151753,0.9350639799356917
0.19107777026941766,0.9327842329754376
0.19029156771365344,0.9332990145609649
0.19101802941840754,0.933372554726102
0.19198430551358192,0.9336667156321176
0.19415076401899414,0.9329313134284454
0.19297391117541804,0.9330783938814532
0.19039820692090886,0.9337402559199882
0.1890530389200626,0.9334460950139727
0.19076297724552935,0.934107956991141
0.19285769124695756,0.9328577731405747
0.19300867622280704,0.9330048536549492
0.19708441536868648,0.9322694513899102
0.19102805137638662,0.9338137960851254
0.19110000430376042,0.9338137960851254
0.1926061769837552,0.9350639799970584
0.1894015419386094,0.9355052213560818
0.19509729704540044,0.9322694513285436
0.1926175710956241,0.932490072069422
0.19008507667341412,0.9352110604500662
0.19211270959982366,0.9335196351791097
0.1882769715187216,0.9356523017477228
0.1904393638656637,0.9341079570525077
0.1933768529947373,0.9334460949526059
0.18777715162939668,0.9349168994826839
0.1919115255871035,0.9329313133670786
0.19025653762054417,0.9344021178971565
0.19139488684436753,0.9349168994826839
0.19174444884476038,0.9334460949526059
0.19302421332157382,0.9327106926875669
0.193684548982817,0.9332990144995981
0.19122360810771166,0.9338137960851254
0.19032733796698886,0.9346227385766682
0.1885297478696216,0.936240623559754
0.19067701638284054,0.9341814972176449
0.1936803521082443,0.9341814972176449
0.19107116651431588,0.9332254742730942
0.19078347506775525,0.9339608765994999
0.19003636233485574,0.9330783938814532
0.19413299265942655,0.9337402559199882
0.18997543031473882,0.9344756581850272
0.19159234848992845,0.9333725547874687
0.1898761953545425,0.9345491984115311
0.19047356032219717,0.9330783938200864
0.19020336261313617,0.9336667156321176
0.1903475351661229,0.9339608765381332
0.18967565145616952,0.9345491984115311
0.18970111645741713,0.9351375201621955
0.19433930997204862,0.9332990145609649
0.19162877183558222,0.9341814972176449
0.19033868083214475,0.9342550375055155
0.19285614933511197,0.9328577731405747
0.19043197159169525,0.9349168995440506
0.19003368273228385,0.9334460950139727
0.19396989143632024,0.9319017502573907
0.19127799651980978,0.934622738638035
0.1936076254360482,0.9313134284453596
0.19617782911560538,0.9316811295778791
0.1952775588179927,0.9323429916164142
0.19174468884462906,0.9330048536549492
0.18968887462859155,0.9338137960851254
0.18857588014312132,0.9337402558586215
0.1925298050676072,0.9349904397705545
0.19385717960535068,0.9323429915550474
0.19104327171260704,0.9345491984115311
0.19135251608014914,0.935505221294715
0.1890131390665468,0.9339608765994999
0.19208165987447212,0.9350639799970584
0.1912717143292023,0.9334460949526059
0.19433808868063568,0.9313134283839929
0.18834024998188842,0.9359464626537384
0.1920813296364456,0.9335196351791097
0.19258632425315803,0.9346962788031722
0.19395175679766408,0.934107956991141
0.19234599092963478,0.9330783938200864
0.19253712048410826,0.9332254743344609
0.19202721291082644,0.9345491983501644
0.19234588778254336,0.9346227385766682
0.19224137953174503,0.9350639799356917
0.19182805361667002,0.9332990144995981
0.18808822245488432,0.9364612442392657
0.1901200810900189,0.9335196351791097
0.1892902965531803,0.9345491983501644
0.19033570388302695,0.9359464626537384
0.19193666997339764,0.9352110603886994
0.19208361250464137,0.9332990145609649
0.19350317054199268,0.933887336372996
0.18889834655930687,0.9355787615212189
0.1907987142671275,0.9341814972176449
0.1891751517279391,0.9358729224272345
0.19119121259315905,0.934107956991141
0.18880632993451354,0.9352110603886994
0.19201476831311845,0.9340344168260039
0.18927375339152427,0.9344756581850272
0.19254606358125062,0.9341814972176449
0.191485867048361,0.9338137960851254
0.18960013657431338,0.934769819029676
0.1954836339062015,0.9342550374441487
0.1886824326692986,0.9356523017477228
0.1903171610513984,0.9341079570525077
0.19146505178252746,0.9359464627151052
0.1944189733402495,0.9328577731405747
0.19220722088260692,0.9344756581850272
0.1910711177387103,0.9360200028802423
0.19295442412707503,0.934034416764637
0.1906287807202511,0.9357993822007307
0.19465092453540714,0.9330048535935825
0.18952850998543802,0.9350639799970584
0.189911008223065,0.9344756581236605
0.19127760508872602,0.9328577731405747
0.19123097949616522,0.9355787615212189
0.19226429718123988,0.9341079570525077
0.19295772449648332,0.9339608765381332
0.1912390276458723,0.9335931754056137
0.1887363312673632,0.9353581408417072
0.19325629231407812,0.9332990144995981
0.1884704244719356,0.9344756581850272
0.1919307774287591,0.9349168995440506
0.18643155161980093,0.9357258419742267
0.19049729008388128,0.9361670833946169
0.19302153003151792,0.9342550374441487
0.18889709190136897,0.9363877040127618
0.19267423346294588,0.9339608765381332
0.19244902184887008,0.9348433592561799
0.19181372328293045,0.9352110603886994
0.192840840337092,0.934107956991141
0.19124913340343203,0.9346227385766682
0.19173222616181196,0.9355052213560818
0.19468808857002737,0.9320488307103986
0.19362163808345267,0.9336667156934844
0.19261127148891463,0.9332990145609649
0.1914558804821777,0.9343285777320194
0.1955163955342193,0.9334460950139727
0.19451604461907498,0.9327842329754376
0.1932027553721708,0.9329313134284454
0.19361928463199152,0.9322694513899102
0.193223953885942,0.9338137960851254
0.19042407898422742,0.9350639799970584
0.19043984265559946,0.9351375201621955
0.18897130758672676,0.9351375202235623
0.1954631363305384,0.934769819029676
0.19056293106982947,0.9359464627151052
0.1919845595768461,0.9339608765994999
0.1917860989524198,0.9341079570525077
0.1906060306463571,0.9347698190910428
0.19600489850665984,0.9300632445334266
0.1905882779702244,0.9344021178971565
0.1903179330006954,0.9331519340465904
0.19212180269811677,0.9339608765994999
0.18942639645195075,0.9338873363116292
0.19174259371046268,0.9339608765381332
0.1891621790452641,0.935505221294715
0.18964888707651498,0.9341814972176449
0.1906266846370918,0.9338873363116292
0.18835080745897761,0.93528460067657
0.1889524688835459,0.9345491984115311
0.19121467980707826,0.9341079570525077
0.192900985717151,0.934769819029676
0.19146222794453946,0.9350639799356917
0.19143639007290947,0.934769819029676
0.19246819684072916,0.9332990144995981
0.19080177237267248,0.9332254742730942
0.192834221714252,0.9341079570525077
0.1904162079356649,0.9356523017477228
0.1919427889421558,0.934769819029676
0.1930017268200502,0.9332254742730942
0.19276492427944136,0.9335931754056137
0.1927076920643416,0.934769819029676
0.1916948582389141,0.9335931754056137
0.19045739106813114,0.9337402558586215
0.19502010677135295,0.934107956991141
0.19106101782085405,0.9349904397091877
0.1971416726822379,0.932637152461063
0.19112884411721182,0.9348433593175467
0.19091860225536766,0.9354316811295779
0.19068154153389552,0.9350639799970584
0.19162890249196177,0.9337402558586215
0.19204753105724395,0.9345491984115311
0.19476665834937223,0.933887336372996
0.19599241260803524,0.9346962788645389
0.19122005529139546,0.9340344168260039
0.19225466429446442,0.9338873363116292
0.19291139146167052,0.9336667156321176
0.19052171065377688,0.9354316810682112
0.18826203119074936,0.9344021178971565
0.19055783238515625,0.9327842329140709
0.19153519135868746,0.9345491983501644
0.18961240721701839,0.9336667156934844
0.19132724880365645,0.9350639799356917
0.1956968967362982,0.9321223708755357
0.1916149468345403,0.934107956991141
0.19495438139571708,0.9335931754056137
0.19186097712139993,0.9341814972176449
0.192956245787456,0.9332990144995981
0.1936173997107131,0.9328577732019414
0.19583813912847636,0.9324900720080552
0.19574096923274037,0.9312398881574889
0.19634136449639317,0.9344021179585233
0.19506044650390353,0.9358729224886012
0.19293027873279628,0.933372554726102
0.19564726353535444,0.9309457273128401
0.1949508213397685,0.9332254743432277
0.19253410650892527,0.9332254742730942
0.19045778805564512,0.9333725547962354
0.1922389636023603,0.9332990144995981
0.1924871395786276,0.932490072069422
0.19313561402843146,0.9344021178971565
0.19178095178801638,0.9341814972790117
0.19396881474852387,0.9328577732019414
0.19193116818864409,0.9351375202235623
0.19327352610094123,0.9341814972176449
0.1934643737332911,0.9344756581850272
0.19376214201668812,0.9348433592561799
0.1963445881387384,0.934107956991141
0.19403781469159045,0.9348433592561799
0.19717582617109006,0.933887336372996
0.19201896245906258,0.9337402558586215
0.19307863294852537,0.9341814972790117
0.1933212889239777,0.9335196352404765
0.19225143098247316,0.9341814972790117
0.1958427844191846,0.9319017501960241
0.1924940210829142,0.9332254742730942
0.19353973613521827,0.9327106927489337
0.19215871621997746,0.9337402558586215
0.19381786562784015,0.9349168994826839
0.18986402222633816,0.9337402558586215
0.1932936210214329,0.9343285777320194
0.1941734499750479,0.9338873363116292
0.1915168551406776,0.9346227385766682
0.18998915091176685,0.9344021179585233
0.19488199591222433,0.9321959111634064
0.19641078077064908,0.9324165317815514
0.1945301752484341,0.9337402559199882
0.19190625379012427,0.9342550374441487
0.1923183243168875,0.9332990144995981
0.1952245746737702,0.9330783938814532
0.1927454224915728,0.9327106927489337
0.19484115654750858,0.9339608765381332
0.18982399201341404,0.9349168994826839
0.19377479781189164,0.9343285776706527
0.19653284899174842,0.9313134284453596
0.19205209570656737,0.9346227385766682
0.19120566484947504,0.9349168994826839
0.1931515903191446,0.9341814972176449
0.1953653018038919,0.9334460949526059
0.19042051605719174,0.9364612442392657
0.1887343599230757,0.9336667156321176
0.19646706296056224,0.9321223708755357
0.1915077192993493,0.9359464626537384
0.19090663491452262,0.9336667156321176
0.19521229543533725,0.9327842329140709
0.19309205490208703,0.9346227385766682
0.1950875783438042,0.9344021179585233
0.19282723009007732,0.934034416764637
0.19544576798283644,0.9341814972176449
0.19321695142396147,0.9334460950139727
0.19527161736405674,0.933372554726102
0.19289844969961728,0.9339608765381332
0.19099138578495078,0.9330048535935825
0.19352173113436327,0.9329313133670786
0.1898479046529357,0.9330048535935825
0.1948837912473666,0.9321223709369025
0.19704413949755084,0.9316811295165124
0.19555693490320855,0.9336667156321176
0.19759966158212888,0.9336667156934844
0.1925728620545165,0.9346962788645389
0.19413417978435513,0.933372554726102
0.19253044992308352,0.9336667156934844
0.19219707178039871,0.9342550374441487
0.18676344264183067,0.935358140903074
0.19283059393845423,0.9351375202235623
0.19216429952716702,0.9344021178971565
0.19208682944760075,0.9351375202235623
0.18715438644241053,0.9374908074103203
0.19128071669292443,0.933887336372996
0.19265143052105133,0.9346962788031722
0.19352890228312108,0.9349168995440506
0.1944659853953792,0.9333725547874687
0.18870990978372257,0.9350639799356917
0.19506650578637721,0.9327106927489337
0.18986360062801902,0.9355052213560818
0.19203011341012738,0.9341079570612744
0.18999918320730322,0.9354316811295779
0.19171812963592672,0.933151934107957
0.1913257166661091,0.9356523017477228
0.18912412124123096,0.9352110603886994
0.19937168143756478,0.9310928077658479
0.18929087127577926,0.9338137961464922
0.19380628697082108,0.9352110603886994
0.1927453938957645,0.9357993822007307
0.19215790465077437,0.9331519340465904
0.19560524450670114,0.9337402558586215
0.1916773155011628,0.933887336372996
0.19273689573329061,0.9336667156321176
0.1918747808210577,0.933372554726102
0.19211439523039925,0.9355787615212189
0.1882686519351255,0.9350639799970584
0.19558259989539742,0.9349904397091877
0.18971463487073856,0.9330783938814532
0.19062027150683147,0.9344021178971565
0.1918966970238673,0.9358729224272345
0.19148039716226176,0.9338873363116292
0.19480903145648537,0.9344756581850272
0.1928829411944671,0.934034416764637
0.19763602274956993,0.9330048535935825
0.19321519529504766,0.9338873363116292
0.19751782237810586,0.9338873363116292
0.18914596475348489,0.9358729224272345
0.19301212279958607,0.9339608765381332
0.19306364347729496,0.9338873363116292
0.19376311498317567,0.9337402558586215
0.1925791806476592,0.9344021178971565
0.19287504361738858,0.9333725547962354
0.19167546388339884,0.9349904397091877
0.1929580798713157,0.9352110603886994
0.19640380168994712,0.9321959111020396
0.19060345375747395,0.9354316811383445
0.19157784605205086,0.9338873363116292
