ResNet-OG2-1-512 loss,ResNet-OG2-1-512 acc
0.43148720340704916,0.8624062361498408
0.3658058949144715,0.8801294308074136
0.33466892430301554,0.8871157522551504
0.31298996715672595,0.8965289013265494
0.30425202891017994,0.8968230621624316
0.29287667432669806,0.9002794528081147
0.269766895301834,0.9088101190738002
0.26999496925112115,0.9107221649716682
0.26422201882944263,0.9114575672980739
0.25840987430800233,0.9115311074544444
0.2501241442959595,0.9160170613413156
0.2588590300355804,0.9130019120546558
0.24451895307019136,0.9165318428567094
0.24217062328103395,0.9171201646775073
0.23868301860382143,0.9166053831533467
0.23392425831240193,0.9181497278397952
0.22946243563094093,0.9202088541819043
0.23007302092732637,0.92094425645571
0.22822556875680086,0.9216061184854784
0.22521858245292153,0.9232240034685641
0.22783544132079706,0.9213854978059667
0.22035377803690767,0.9228563024061781
0.22149565735162577,0.9235181643745797
0.21893944213549554,0.9243271069274893
0.21595625319973058,0.9235181644359465
0.21639683023741674,0.9249889689046576
0.21146937518224837,0.9277099572853019
0.21365157703732476,0.9257979114575673
0.21204025881834232,0.9259449919105751
0.2080187906165529,0.9302103250565679
0.20945799725075684,0.9264597734347356
0.2105557696127001,0.9272687159876453
0.21083334816617288,0.9272687159262785
0.20520788169263093,0.9282982791586998
0.21324011851893854,0.9271216355434041
0.20653849453772846,0.9290336813623721
0.2045923074243577,0.9308721870863362
0.20482593406704633,0.9297690836887778
0.20355946169888067,0.9311663479923518
0.20064327535883156,0.9308721870951029
0.2016872946342259,0.9302103250478011
0.2000048214051632,0.9308721870863362
0.20071350172510533,0.9293278423297544
0.203129912249756,0.9305044859538167
0.1982173381732446,0.9306515664068246
0.2023954438874346,0.9310928077044812
0.1993669585529882,0.9294749227827622
0.19794257464724827,0.9307251066333284
0.199082005685183,0.9307251065719617
0.19682410143064846,0.9304309457273129
0.1969089851765216,0.9311663479923518
0.19742194499537197,0.9309457273128401
0.19635617519861848,0.9330048536549492
0.1967111042958092,0.9323429916164142
0.19533875676542894,0.9308721870863362
0.19341750619739867,0.9337402558586215
0.1976157083246073,0.9325636122345591
0.19525983557050272,0.9319017502661575
0.19644714816188372,0.9307251066333284
0.19373685092277468,0.9344021179585233
0.19729644184183384,0.9326371525224297
0.19363861973736457,0.9341079570525077
0.19457748567087982,0.9321959111634064
0.19502953056408773,0.9319752904838947
0.192821237604212,0.9327106927489337
0.1927340018944734,0.9327842329140709
0.1920824873108148,0.934622738638035
0.19202476758622197,0.9313869686718635
0.1930028728813104,0.9329313134284454
0.19265159810158344,0.9337402558586215
0.19294836880385235,0.9346962788031722
0.1901675558334362,0.9341079570525077
0.19288884460978656,0.9325636122959259
0.1939515696833293,0.9339608765994999
0.1917990513999579,0.9332990145609649
0.19406116044373176,0.9320488307103986
0.19008250372186533,0.9345491984115311
0.18907916320454707,0.9363877040741285
0.18963783666774234,0.9340344168260039
0.19331383659881185,0.9326371525224297
0.19016793942491803,0.933887336372996
0.18928069630310385,0.9329313133670786
0.1913705984387201,0.9337402559199882
0.18898200992057035,0.9363877040741285
0.1900988993211509,0.9345491984115311
0.19193471851029245,0.9355787615825857
0.1884240593620391,0.935358140903074
0.1877134590853372,0.9346227385766682
0.189187008617954,0.9345491984115311
0.19067607800802128,0.9355787615825857
0.18941044189383272,0.9332990144995981
0.1867382950365219,0.93528460067657
0.18697243025393534,0.934622738638035
0.18956727978893545,0.9341079570525077
0.18653307059334032,0.9349904397705545
0.1865891234485967,0.9363877040741285
0.18886428343627729,0.9339608765994999
0.1872080626829983,0.9349904397705545
0.18997009224222064,0.9348433593175467
0.19171911573215852,0.9341814972176449
0.18572087406866655,0.9363141638476247
0.1846061663419679,0.9363877040741285
0.18640300291649978,0.93528460067657
0.18768260398955533,0.9352110603886994
0.18836538769016548,0.9345491983501644
0.18637316766646894,0.936093543168113
0.18626088089720433,0.9341079570525077
0.18559377418634015,0.93528460067657
0.18557850348993704,0.9354316811295779
0.18763907680679445,0.9351375201621955
0.18692439738707622,0.9361670833946169
0.18629052773324037,0.9355052213560818
0.18695722882743968,0.9345491984115311
0.18695941123059961,0.9359464626537384
0.18447330449631782,0.936240623559754
0.18479682774760914,0.9362406236211207
0.18626281775885917,0.9352110604500662
0.18589076116639458,0.9374172671838163
0.18515689627041815,0.9366083247536402
0.18477278527248817,0.9361670833332502
0.18449155693721167,0.9355787615212189
0.18478243771607883,0.9370495660512969
0.18462943075358176,0.934622738638035
0.18659615467952742,0.9351375202235623
0.1855508246098674,0.9349168995440506
0.1821182050037724,0.9374172672451832
0.1856930282031031,0.9350639799970584
0.1828309607797948,0.9379320488307104
0.18330412034007237,0.9372701867921753
0.1845004965912412,0.936755405206648
0.18292775669287611,0.9373437270186792
0.18357505840332233,0.9371231062778008
0.1864583798033391,0.9363141638476247
0.18611626578038765,0.9364612442392657
0.18436117333449464,0.9362406236211207
0.1829453305594578,0.9371231063391675
0.18196702294916262,0.9357993822620974
0.18327455007220336,0.9365347845271363
0.1831027488875545,0.9363877040741285
0.1848248644544414,0.9368289453717852
0.1840206545883504,0.9379320488307104
0.1863481591724529,0.9364612442392657
0.1853070565522515,0.9368289453717852
0.18435352420617085,0.9371966465656715
0.184160536643573,0.9363141638476247
0.186265308577592,0.9360935431067462
0.18516661423835304,0.9367554051452813
0.18577734523199818,0.9364612442392657
0.18487835913164544,0.9370495660512969
0.1836727895861751,0.9369024856596558
0.1851715651875139,0.9359464627151052
0.18601310781500044,0.9366818649801442
0.18570815930495035,0.9363141638476247
0.1865813641483327,0.936755405206648
0.18840695762326568,0.9343285776706527
0.185963590913357,0.9350639799970584
0.18636224693165998,0.9349904397705545
0.18832553793711948,0.9357258419742267
0.18516694147707977,0.9365347845271363
0.1869074922213354,0.9358729224272345
0.18409949092402372,0.9369024856596558
0.1862587890741027,0.9373437270186792
0.18646928395762008,0.9360200028802423
0.18703462073453683,0.9352846006152034
0.18603755509148523,0.9358729224886012
0.1851151973444156,0.9355787615825857
0.18490876551541638,0.9366083247536402
0.18538420559113244,0.9370495660512969
0.18394077046423524,0.9360935431067462
0.1854272913349378,0.9357258419742267
0.1850847929698577,0.9366083247536402
0.1841408448248054,0.9361670833332502
0.1851068404016205,0.9363141638476247
0.1838529474763708,0.9388880717138943
0.18408149338251598,0.9377849683777026
0.18377873806137954,0.9368289453717852
0.18488377868112246,0.9375643476981909
0.18650427853746404,0.9349904397705545
0.18251329177700434,0.9366818649801442
0.18448074318546376,0.934769819029676
0.18770338178989396,0.9345491984115311
0.18716546089544175,0.9356523017477228
0.1853394236803002,0.9356523017477228
0.183787404855839,0.9372701867308085
0.18178585498313077,0.9369024856596558
0.18480574164952157,0.9371966465656715
0.18437507340624537,0.9344021178971565
0.1832436064926951,0.9371966465656715
0.18517170377335385,0.9365347845271363
0.18487791883071428,0.9359464627151052
0.18429529437761585,0.9366818649801442
0.18398154098532327,0.9361670833946169
0.1857125954062803,0.9369024856596558
0.18542315710321175,0.9363141637862579
0.18618873707650951,0.9379320488307104
0.1860352397109677,0.936755405206648
0.1851885310827739,0.9362406236211207
0.18256503667236954,0.9372701867921753
0.18192944918685336,0.9361670833946169
0.18211495642022782,0.9382262096753592
0.18324561590409083,0.9377849683777026
0.18518956523136035,0.9379320488307104
0.18344286621079356,0.9371231063391675
0.18260256849708215,0.9373437270186792
0.18416639209639624,0.9374172672451832
0.18016907782324676,0.937490807471687
0.18268913796969038,0.938888071775261
0.18243815080438192,0.9361670833946169
0.18191796612881583,0.9366818649801442
0.18163180392186754,0.9370495661126637
0.18370897905767655,0.9365347845271363
0.18478836222512177,0.9371231062778008
0.18492170805879982,0.9369760258861597
0.18238354874778923,0.9378585086042065
0.1841534643851364,0.9374172671838163
0.18144166842650922,0.9382997499632298
0.18153681299330154,0.9386674510343826
0.18225132564477517,0.9378585086042065
0.18230450527304445,0.9373437270186792
0.18405714057520708,0.9370495661126637
0.18329267296186702,0.9394028532994216
0.18487092147422793,0.9374908074103203
0.1834785778742272,0.9382262096753592
0.18340079703180995,0.9366818649801442
0.18424426149870038,0.9358729224886012
0.1833553122952942,0.9372701867921753
0.18442922776666595,0.934769819029676
0.1832855779281485,0.9354316810682112
0.17980104287151275,0.9385939108692455
0.1818194954898107,0.9390351522282688
0.18316052106811398,0.9377849683777026
0.18446623981338703,0.937490807471687
0.18224651258039393,0.9380055890572143
0.18420943454157818,0.9376378879246948
0.1845169863621835,0.9366083247536402
0.18601704283547166,0.9355787615825857
0.18422572486675703,0.9366083247536402
0.1825899693083195,0.9365347845271363
0.1827003747807792,0.9374172672451832
0.18168913824685112,0.9362406236211207
0.1826622414068845,0.9369024856596558
0.18251135740672986,0.9366083246922735
0.1830467265775965,0.9370495661126637
0.1822356200227844,0.9383732901897338
0.18163555701185033,0.9357258420355935
0.18651941632609506,0.9352846006152034
0.18198317454823468,0.9377114281511987
0.1854566594415648,0.9369024856596558
0.17966260964245126,0.9391822326812767
0.18081435384093217,0.9385203706427416
0.1822265875762062,0.9376378879246948
0.18468092662104352,0.936020002941609
0.18298316756977037,0.9364612442392657
0.1820143990082756,0.9366083247536402
0.18320630675044494,0.9385939108078787
0.18224229684321736,0.9364612443006325
0.18293514574728198,0.936828945433152
0.18128754867777472,0.9377114281511987
0.181891749832017,0.936755405206648
0.18365319530108534,0.936755405206648
0.18295560029499283,0.9384468304162377
0.18283985796858324,0.936828945433152
0.18248766617980147,0.9371231063391675
0.1848580176209348,0.9371966465043047
0.18461628525338028,0.9366083247536402
0.18232351449469045,0.9371231062778008
0.1863201203692887,0.9370495661126637
0.18273131675872492,0.9379320488307104
0.1853258025576734,0.9365347845271363
0.18744244326685724,0.936828945433152
0.18372789039936097,0.9355787615825857
0.18254676863281563,0.936020002941609
0.18576435649479586,0.9355787615825857
0.18183516026510835,0.936828945433152
0.18374685560899512,0.9371966465656715
0.18326534045982631,0.9377114281511987
0.18520868127771925,0.937490807471687
0.1828818973655174,0.9396970142755706
0.1851638444381692,0.9371966465656715
0.18317017677016934,0.9377114281511987
0.1832258723476763,0.93528460067657
0.182530073645444,0.9364612443006325
0.18379995447835126,0.9372701867921753
0.18494049805322102,0.936755405206648
0.18349618935752904,0.9355787615825857
0.18295712957021978,0.9358729224886012
0.18360982661466027,0.9369024856596558
0.18159635608010669,0.9379320488307104
0.18164324591897624,0.9378585086042065
0.1836509329321227,0.9370495660512969
0.18193202274275502,0.9366818649187774
0.1828665951775626,0.9372701867921753
0.18118147541329008,0.9377849683777026
0.18122901137222927,0.9371231063391675
0.18035987407409595,0.9374172672451832
0.17937845097596392,0.9383732901897338
0.18352147412025713,0.9369024856596558
0.18372311207157213,0.9366818649801442
0.18246892132911546,0.9373437270186792
0.18124864161932866,0.9369024856596558
0.18397674406614964,0.9363141638476247
0.17955326979588385,0.9377114281511987
0.18449997963612003,0.9366083247536402
0.18513515559294275,0.9362406236211207
0.18112779900503959,0.9366818649801442
0.18379153239475415,0.9358729224886012
0.18149914770303693,0.9363141638476247
0.1817788083201069,0.936020002941609
0.18386317978969635,0.9357993822620974
0.18249927508432578,0.9357993822007307
0.18586463122685476,0.935358140903074
0.18436315680967305,0.9363141638476247
0.18555248618686984,0.9374172672451832
0.1813242740694618,0.9368289453717852
0.18268697693393868,0.9364612443006325
0.1821529453088561,0.9363141638476247
0.18212438860431737,0.9373437270186792
0.1863322745395515,0.9348433593175467
0.18038834036185578,0.9365347844657695
0.18214984319677843,0.9372701867308085
0.18633490414575787,0.9354316810682112
0.1862140713402858,0.9359464627151052
0.18476682684461954,0.936020002941609
0.18471867547857182,0.9372701867308085
0.18558123517863137,0.9357258420355935
0.1891397491331959,0.9360200028802423
0.18296175714840274,0.9373437269573125
0.18143297185493157,0.9384468304162377
0.18148974525442385,0.9374908074103203
0.1847115527432462,0.936755405206648
0.1856976658876222,0.938226209736726
0.1844822510732835,0.9381526695102221
0.18448440072413386,0.9374172672451832
0.1851496630522092,0.9363877040741285
0.18578230441252191,0.9377114281511987
0.18726297411292347,0.9378585086042065
0.18391674769057967,0.9377849683777026
0.18442930321543774,0.937711428089832
0.18254492538832517,0.9372701867921753
0.1848114098641807,0.9366083247536402
0.18350919850903727,0.9376378879246948
0.18562899669433697,0.9371966465656715
0.18084943559497993,0.9378585085428398
0.18433781018433262,0.9371966465656715
0.1826188436739891,0.9369024856596558
0.18274367125963775,0.9369024856596558
0.1817082247319713,0.9384468304162377
0.18238047716512035,0.9374172672451832
0.18383196049980388,0.9373437269573125
0.18450077009077878,0.936828945433152
0.18384190019017932,0.9363141637862579
0.18247266280927682,0.9381526695102221
0.18503203416460445,0.9376378879246948
0.18547537024384264,0.937490807471687
0.18605532566205177,0.9363877040127618
0.18056972903229768,0.9386674510343826
0.18158801448338172,0.9365347845271363
0.18322037221927698,0.9366818649801442
0.18165392601175737,0.9366818649801442
0.18127319778507905,0.9371231063391675
0.18345016098121963,0.9362406236211207
0.1815161421836948,0.938226209736726
0.18134434860852258,0.9402853360788351
0.18485917984904532,0.9369760258861597
0.18512200331445527,0.9369760258861597
0.18331293554727007,0.9370495660512969
0.1855681896262317,0.9352110603886994
0.18452169957875786,0.9360200028802423
0.1864539100620734,0.9369024856596558
0.18495542875812027,0.9371231062778008
0.18417299756483568,0.9374172672539498
0.1832969259141403,0.9359464626537384
0.1838046091992656,0.936755405206648
0.18356667328716325,0.9361670833946169
0.1843751964476691,0.9371966465043047
0.18238925965507516,0.9385203706427416
0.18798207304084155,0.9369760258861597
0.18793224937285652,0.9353581408417072
0.18589697234855274,0.9364612443006325
0.18451641678726835,0.9380791292837182
0.18535922857825765,0.936240623559754
0.18782653462057922,0.9347698190910428
0.18457918766689294,0.9354316810682112
0.18849908110564695,0.9338137960851254
0.1844282735208717,0.9361670833332502
0.18598352460039155,0.9368289453717852
0.18602826728965363,0.9371966465656715
0.18587612453971405,0.9347698190910428
0.18385203034869185,0.936902485598289
0.18263878343907117,0.9377849683777026
0.18577720057413777,0.9366818649187774
0.1862809512945576,0.9373437270186792
0.1840234212801989,0.9364612443006325
0.1823239040743614,0.9378585086042065
0.1839760956661958,0.9379320488307104
0.18464481500476698,0.9361670833332502
0.18529608188209892,0.9363877040741285
0.18417460833236318,0.9371231063391675
0.1793173721622046,0.9380791292837182
0.18343852988467144,0.9373437270186792
0.183275684530765,0.938373290128367
0.18713397505469997,0.9366818649801442
0.18503547841191273,0.9364612442392657
0.18654751149790394,0.9374172672451832
0.18673425627227724,0.9359464626537384
0.18687942905338095,0.9373437270186792
0.18540351613282122,0.9380791292837182
0.1875736521731485,0.9341814972790117
0.18507427700737292,0.9366083247536402
0.18515061231387295,0.9387409913222533
0.1844888484462436,0.938226209736726
0.1849926296297742,0.9366818649801442
0.18358288940432924,0.9376378879246948
0.1826003051183078,0.9361670833946169
0.1819888897180439,0.9388145315487572
0.18596876946219426,0.9357258420355935
0.18506049860889623,0.9382262096753592
0.18404432666255263,0.9374172672451832
0.18444085201260307,0.9369024856596558
0.18561675212044526,0.9357258419742267
0.18516198866664355,0.9364612442392657
0.18369986970952362,0.9376378879246948
0.18720812538721174,0.9366083247536402
0.1844506092842957,0.9377114281511987
0.18391472297585137,0.937490807471687
0.18478804493712264,0.9371966465043047
0.18828804614215516,0.9363141638476247
0.18633567927571532,0.9376378879246948
0.18405346442213968,0.9385939108692455
0.18587890180910768,0.9372701867921753
0.18330544990489178,0.9380791292837182
0.18476672467939606,0.9354316811295779
0.18442219183569988,0.9361670833946169
0.1858723386261924,0.9364612443006325
0.1837137343088289,0.9387409913222533
0.18333513335660287,0.937490807471687
0.18471162215506423,0.9365347845271363
0.18785969570228714,0.9349904397091877
0.18718500288510467,0.9374172671838163
0.18454176822770674,0.937637887863328
0.1869500872782748,0.9372701867308085
0.18673816992013503,0.9387409913222533
0.1860083675910303,0.9382997499632298
0.18711374482436643,0.937637887863328
0.18433401313822556,0.9369024856596558
0.1859345876884769,0.9363141638476247
0.18236989285706473,0.9382997499018632
0.18323535709895972,0.938226209736726
0.18526178828090897,0.936902485598289
0.18406080775996275,0.9367554051452813
0.1838494569944238,0.9369760258861597
0.18382477338966471,0.937490807471687
0.183700792226244,0.937490807471687
0.18474925330952785,0.9363877040741285
0.18838353183135284,0.9354316811295779
0.18581821484558897,0.9370495661126637
0.1881807028517458,0.9375643476368242
0.18177541594441138,0.9370495661126637
0.18402192554463884,0.937490807471687
0.18631966337167108,0.9372701867921753
0.18552305909310093,0.9373437270186792
0.1862339894303041,0.9377114281511987
0.1870003184291313,0.9371231063391675
0.1853809918419835,0.9374172672451832
0.18523099883439648,0.9369760258861597
0.18552348410604122,0.938373290128367
0.18721747504179312,0.9360935431067462
0.1832295943964955,0.9380055890572143
0.18572848424170801,0.936020002941609
0.1834823964759521,0.936902485598289
0.18322823330177018,0.9377114281511987
0.18330856111732927,0.9376378879246948
0.18623206003731113,0.9372701867921753
0.18229798338118328,0.9388145314873905
0.183518950321829,0.9375643476368242
0.1855725696065756,0.9375643476368242
0.1838752632199894,0.9378585086042065
0.18385309419823598,0.9364612442392657
0.1837488488480613,0.938888071775261
0.18345821044264093,0.9386674510343826
0.18593061010687909,0.936828945433152
0.18805443160460528,0.9383732901897338
0.18415822003626844,0.9387409912608865
0.1853788429423279,0.9365347844657695
0.1862739872487087,0.9371231062778008
0.18542529916978967,0.936828945433152
0.18428511480407814,0.9369760258861597
0.1861980299904103,0.9371231063391675
0.1847453084279135,0.9371231063391675
0.18507443787536915,0.9374172672451832
0.1841001352365139,0.9369024856596558
0.18166956853969146,0.9382997499632298
0.18660738878308245,0.9376378879246948
0.18566946325606415,0.9365347844657695
0.18366916445517456,0.9390351522282688
0.18350938621183532,0.9382997499632298
0.18170491291108964,0.9384468304162377
0.1844500926568291,0.9373437270186792
0.18410618218810684,0.9356523018090895
0.1833237571567012,0.9356523018090895
0.1836849933763842,0.9375643476981909
0.18454785580079877,0.9378585086042065
0.18293398453665405,0.9381526695102221
0.18784173819080163,0.937490807471687
0.1871147078680701,0.936902485598289
0.18363319583273333,0.9385939108692455
0.1849881676042811,0.936976025824793
0.18814622819810506,0.9361670833946169
0.1876269198227019,0.936828945433152
0.18514314252219669,0.936093543168113
0.1833539953939414,0.9373437269573125
0.18965239080655644,0.9350639799356917
0.18460542027957563,0.9388145315487572
0.1869239096310204,0.9375643476981909
0.1851973893014863,0.9384468304162377
0.18815501170746016,0.9357993822620974
0.18587243816689158,0.9380055890572143
0.18542925389391796,0.9378585086042065
0.1847487627999132,0.936755405206648
0.1877536407618036,0.9365347845271363
0.18574855239862711,0.9371966465656715
0.18819483463666267,0.9370495661126637
0.18650199253956418,0.936240623559754
0.18506038671485167,0.9368289453717852
0.1861426570184407,0.9378585086042065
0.1828669358183486,0.9360935431067462
0.18249733933275158,0.9374172671838163
0.18819034875484666,0.9356523018090895
0.18621206603607882,0.9378585085428398
0.18337718666187192,0.9369760258861597
0.18714501754442267,0.9370495660512969
0.18825687897728724,0.9357993822620974
0.18704284860936488,0.9365347844657695
0.18281145398067383,0.9373437270186792
0.18811657507937435,0.9355052213560818
0.18771535599833553,0.9373437269573125
0.18700398214146055,0.936093543168113
0.1855789740978225,0.9363141637862579
0.18628208708291474,0.9369760258861597
0.1865188185778159,0.9363141637862579
0.18828420437996238,0.936755405206648
0.18834902754935345,0.9349904397705545
0.1881362784679654,0.935505221294715
0.18743088278288805,0.9372701867308085
0.18669130894555327,0.937490807471687
0.1893847415533017,0.9369760258861597
0.18893728576735339,0.9360200028802423
0.18565868618574138,0.9375643476368242
0.18436145321507807,0.9380791292837182
0.18813000580673708,0.9358729224886012
0.18558132669727212,0.9370495660512969
0.18973404871786687,0.9351375201621955
0.18625027161507435,0.9366818649801442
0.1864545055332079,0.9365347845271363
0.18176889974212432,0.9380791292223515
0.18675669693612829,0.9385203706427416
0.18788561374464094,0.936755405206648
0.1859561752066058,0.938226209736726
0.1854275455327157,0.9378585086042065
0.18677292736736198,0.9378585086042065
0.18663085191282547,0.9377849683777026
0.18811834717788825,0.9384468304162377
0.187156228028903,0.9385939108078787
0.1871583638749748,0.9357993822007307
0.1887497108378714,0.9371966465656715
0.18899302634476722,0.9364612442392657
0.1901290301895962,0.9368289453717852
0.18853413181305195,0.9370495660512969
0.18607912951367256,0.9376378879246948
0.18640178585500905,0.9374172671838163
0.1883261894744483,0.9382997499632298
0.1857164384275872,0.937637887863328
0.18815498089861354,0.9357993822007307
0.1862139976393705,0.9372701867308085
0.1854943472063047,0.9360200028802423
0.18542752249032404,0.9375643476981909
0.186468831512648,0.9373437270186792
0.18499276357228825,0.9393293131342845
0.18482972343019008,0.9378585086042065
0.18888625969685935,0.9369024856596558
0.18765443553543998,0.9365347844657695
0.18967196538963288,0.9368289453717852
0.18729895540705005,0.9362406236211207
0.18936699290984096,0.9354316810682112
0.1858181651911239,0.9364612442392657
0.18747082330392797,0.936240623559754
0.18447338232085939,0.9379320487693437
0.1827875938305418,0.9379320487693437
0.1863586354120231,0.9389616119403982
0.18668708558684588,0.9385203706427416
0.18606037455856808,0.9374172671838163
0.1829816797927103,0.939844094658445
0.18442010454442295,0.9393293131342845
0.18526537102228105,0.9378585086042065
0.18441149456844835,0.9393293130729177
0.18547996529600588,0.9384468304162377
0.18200312667049753,0.9388880717138943
0.18419992597670937,0.9384468304162377
0.18291364479845615,0.9385939108078787
0.18484350045722958,0.9372701867921753
0.1847771446922322,0.936828945433152
0.1840985152847952,0.9391086924547728
0.18675326336142875,0.9379320488307104
0.18602261803375789,0.9382997499632298
0.18697049985660982,0.9369760258861597
0.1847357689068083,0.9377114281511987
0.1862288223764996,0.9368289453717852
0.18827934326651405,0.9363877040741285
0.1841930663589827,0.9381526695102221
0.18803289133174872,0.9361670833946169
0.18460411004610344,0.9371231063391675
0.18745583361353063,0.9362406236211207
0.1866963805094118,0.9377849683777026
0.18497808986338102,0.9391822326812767
0.18824470318456066,0.9344756581236605
0.18438603915520707,0.937490807471687
0.18657191840273998,0.9377114281511987
0.1859807899691069,0.9380055890572143
0.1866889108380034,0.9362406236211207
0.18377330053254146,0.9385203706427416
0.1878749570369738,0.9372701867308085
0.1885721680159901,0.9363877040741285
0.18508398108834168,0.9385939108692455
0.1865924306949161,0.935505221294715
0.18669033288607212,0.9370495661126637
0.18854788155325775,0.9365347844657695
0.18724760404348392,0.9364612442392657
0.1880640829556487,0.9371231063391675
0.1859927600700858,0.9375643476368242
0.18469236926524266,0.9383732901897338
0.1869398153518921,0.9361670833946169
0.18744858888549512,0.9366818649187774
0.18499461591850835,0.9358729224886012
0.18569843247993095,0.9356523018090895
0.18540408446725143,0.9352110604500662
0.18354966262431333,0.9370495661126637
0.18487519931016924,0.9371231062778008
0.185686794875768,0.936828945433152
0.1835285658248296,0.9381526695102221
0.18928799451006775,0.9357993822007307
0.1850780514661337,0.9371966465656715
0.18183745026527073,0.9386674510957493
0.1852417202598734,0.935505221294715
0.18373149847862458,0.9364612443006325
0.1865158278935051,0.936020002941609
0.18548167834875076,0.9369760258861597
0.18630146445463486,0.9366083247536402
0.18783086899666335,0.9361670833946169
0.19078148523344768,0.936093543168113
0.19015901870746124,0.9355787615825857
0.18751753909190905,0.9375643476981909
0.18929562994155275,0.9368289453717852
0.1838122768625387,0.9376378879246948
0.1882052020976466,0.9372701867921753
0.1878053720145738,0.9371966465656715
0.1869036346577532,0.9359464627151052
0.18690710342299466,0.9363141638476247
0.18812826255990892,0.9368289453717852
0.18963437334551217,0.9357993822007307
0.1861528616531717,0.9364612443006325
0.18572020008316248,0.9372701867921753
0.19021526115966608,0.9364612443006325
0.19170992399010697,0.9363877040127618
0.189349873877973,0.9351375202235623
0.18955010376571468,0.9359464627151052
0.1861801956143164,0.9358729224272345
0.18665783390060894,0.9361670833946169
0.18686324015181938,0.9375643476981909
0.18815761889672258,0.936020002941609
0.19129619552780028,0.9355787615212189
0.1885148312823617,0.9363141637862579
0.1864688813260091,0.9371231063391675
0.18795403743313155,0.9363141637862579
0.18730584545829995,0.9363877040127618
0.18743439828329075,0.9367554051452813
0.18499386169625645,0.935358140903074
0.18635549460492393,0.9366818649187774
0.18829289481376948,0.9358729224272345
0.18659620412523598,0.9366083247536402
0.1891795572363019,0.9348433593175467
0.18748803415880483,0.9371231062778008
0.18641392497507714,0.9354316811295779
0.18748062863071485,0.9357993822620974
0.18715422009058316,0.9358729224886012
0.18790437787626574,0.9363877040741285
0.18847176895380582,0.9351375201621955
0.18388827460371304,0.9365347845271363
0.18416792010264654,0.9372701867921753
0.1908478063114392,0.9363877040127618
0.18728534256455073,0.9373437270186792
0.18601345821583878,0.936240623559754
0.18698806635699022,0.9374172672451832
0.18738594249927537,0.9352846006152034
0.18833341034561296,0.9380791292223515
0.18755569410689668,0.9370495661126637
0.1904940474304465,0.9366818649801442
0.18657157168609814,0.937711428089832
0.18588110189410953,0.9382997499632298
0.18620785797851228,0.9389616119403982
0.1865900214512193,0.938888071775261
